,x,y,z,CONFD
1309,0.14,0.0,0.86,0.7772998611746911
1310,0.14,0.01,0.85,0.7772998611746911
1311,0.14,0.02,0.84,0.7772998611746911
1312,0.14,0.03,0.83,0.7772998611746911
1313,0.14,0.04,0.82,0.7772998611746911
1314,0.14,0.05,0.81,0.7772998611746911
1315,0.14,0.06,0.8,0.7772998611746911
1316,0.14,0.07,0.79,0.7772998611746911
1317,0.14,0.08,0.78,0.7772998611746911
1318,0.14,0.09,0.77,0.7772998611746911
1319,0.14,0.1,0.76,0.7772998611746911
1320,0.14,0.11,0.75,0.679178699175393
1321,0.14,0.12,0.74,0.679178699175393
1322,0.14,0.13,0.73,0.679178699175393
1323,0.14,0.14,0.72,0.679178699175393
1324,0.14,0.15,0.71,0.679178699175393
1325,0.14,0.16,0.7,0.09534946489910949
1326,0.14,0.17,0.69,0.43782349911420193
1327,0.14,0.18,0.68,0.679178699175393
1328,0.14,0.19,0.67,0.679178699175393
1329,0.14,0.2,0.66,0.679178699175393
1330,0.14,0.21,0.65,0.679178699175393
1331,0.14,0.22,0.64,1.0
1332,0.14,0.23,0.63,1.0
1333,0.14,0.24,0.62,1.0
1334,0.14,0.25,0.61,1.0
1335,0.14,0.26,0.6,1.0
1336,0.14,0.27,0.59,1.0
1337,0.14,0.28,0.58,1.0
1338,0.14,0.29,0.57,1.0
1339,0.14,0.3,0.56,1.0
1340,0.14,0.31,0.55,1.0
1341,0.14,0.32,0.54,1.0
1342,0.14,0.33,0.53,1.0
1343,0.14,0.34,0.52,1.0
1344,0.14,0.35,0.51,1.0
1345,0.14,0.36,0.5,1.0
1346,0.14,0.37,0.49,1.0
1347,0.14,0.38,0.48,1.0
1348,0.14,0.39,0.47,1.0
1349,0.14,0.4,0.46,1.0
1350,0.14,0.41,0.45,1.0
1351,0.14,0.42,0.44,1.0
1352,0.14,0.43,0.43,1.0
1353,0.14,0.44,0.42,1.0
1354,0.14,0.45,0.41,1.0
1355,0.14,0.46,0.4,1.0
1356,0.14,0.47,0.39,1.0
1357,0.14,0.48,0.38,0.7772998611746911
1358,0.14,0.49,0.37,0.679178699175393
1359,0.14,0.5,0.36,0.7772998611746911
1360,0.14,0.51,0.35,0.7772998611746911
1361,0.14,0.52,0.34,0.7772998611746911
1362,0.14,0.53,0.33,0.7772998611746911
1363,0.14,0.54,0.32,0.7772998611746911
1364,0.14,0.55,0.31,0.7772998611746911
1365,0.14,0.56,0.3,0.7772998611746911
1366,0.14,0.57,0.29,0.7772998611746911
1367,0.14,0.58,0.28,0.679178699175393
1368,0.14,0.59,0.27,1.0
1369,0.14,0.6,0.26,1.0
1370,0.14,0.61,0.25,1.0
1371,0.14,0.62,0.24,1.0
1372,0.14,0.63,0.23,1.0
1373,0.14,0.64,0.22,1.0
1374,0.14,0.65,0.21,1.0
1375,0.14,0.66,0.2,1.0
1376,0.14,0.67,0.19,1.0
1377,0.14,0.68,0.18,0.679178699175393
1378,0.14,0.69,0.17,0.679178699175393
1379,0.14,0.7,0.16,0.43782349911420193
1380,0.14,0.71,0.15,0.679178699175393
1381,0.14,0.72,0.14,0.679178699175393
1382,0.14,0.73,0.13,0.679178699175393
1383,0.14,0.74,0.12,0.679178699175393
1384,0.14,0.75,0.11,0.679178699175393
1385,0.14,0.76,0.1,0.679178699175393
1386,0.14,0.77,0.09,0.7772998611746911
1387,0.14,0.78,0.08,0.7772998611746911
1388,0.14,0.79,0.07,0.7772998611746911
1389,0.14,0.8,0.06,0.7772998611746911
1390,0.14,0.81,0.05,0.7772998611746911
1391,0.14,0.82,0.04,0.7772998611746911
1392,0.14,0.83,0.03,0.7772998611746911
1393,0.14,0.84,0.02,0.7772998611746911
1394,0.14,0.85,0.01,0.7772998611746911
1395,0.15,0.0,0.85,0.7772998611746911
1396,0.15,0.01,0.84,0.7772998611746911
1397,0.15,0.02,0.83,0.7772998611746911
1398,0.15,0.03,0.82,0.7772998611746911
1399,0.15,0.04,0.81,0.7772998611746911
1400,0.15,0.05,0.8,0.7772998611746911
1401,0.15,0.06,0.79,0.7772998611746911
1402,0.15,0.07,0.78,0.7772998611746911
1403,0.15,0.08,0.77,0.7772998611746911
1404,0.15,0.09,0.76,0.7772998611746911
1405,0.15,0.1,0.75,0.679178699175393
1406,0.15,0.11,0.74,0.679178699175393
1407,0.15,0.12,0.73,0.679178699175393
1408,0.15,0.13,0.72,0.43782349911420193
1409,0.15,0.14,0.71,0.09534946489910949
1410,0.15,0.15,0.7,0.679178699175393
1411,0.15,0.16,0.69,0.679178699175393
1412,0.15,0.17,0.68,0.679178699175393
1413,0.15,0.18,0.67,0.679178699175393
1414,0.15,0.19,0.66,1.0
1415,0.15,0.2,0.65,1.0
1416,0.15,0.21,0.64,1.0
1417,0.15,0.22,0.63,1.0
1418,0.15,0.23,0.62,1.0
1419,0.15,0.24,0.61,1.0
1420,0.15,0.25,0.6,1.0
1421,0.15,0.26,0.59,1.0
1422,0.15,0.27,0.58,1.0
1423,0.15,0.28,0.57,1.0
1424,0.15,0.29,0.56,1.0
1425,0.15,0.3,0.55,1.0
1426,0.15,0.31,0.54,1.0
1427,0.15,0.32,0.53,1.0
1428,0.15,0.33,0.52,1.0
1429,0.15,0.34,0.51,1.0
1430,0.15,0.35,0.5,1.0
1431,0.15,0.36,0.49,1.0
1432,0.15,0.37,0.48,1.0
1433,0.15,0.38,0.47,1.0
1434,0.15,0.39,0.46,1.0
1435,0.15,0.4,0.45,1.0
1436,0.15,0.41,0.44,1.0
1437,0.15,0.42,0.43,1.0
1438,0.15,0.43,0.42,1.0
1439,0.15,0.44,0.41,1.0
1440,0.15,0.45,0.4,1.0
1441,0.15,0.46,0.39,0.679178699175393
1442,0.15,0.47,0.38,0.7772998611746911
1443,0.15,0.48,0.37,0.7772998611746911
1444,0.15,0.49,0.36,0.429178699175393
1445,0.15,0.5,0.35,0.7772998611746911
1446,0.15,0.51,0.34,0.7772998611746911
1447,0.15,0.52,0.33,0.7772998611746911
1448,0.15,0.53,0.32,0.7772998611746911
1449,0.15,0.54,0.31,0.7772998611746911
1450,0.15,0.55,0.3,0.7772998611746911
1451,0.15,0.56,0.29,0.7772998611746911
1452,0.15,0.57,0.28,0.7772998611746911
1453,0.15,0.58,0.27,1.0
1454,0.15,0.59,0.26,1.0
1455,0.15,0.6,0.25,1.0
1456,0.15,0.61,0.24,1.0
1457,0.15,0.62,0.23,1.0
1458,0.15,0.63,0.22,1.0
1459,0.15,0.64,0.21,1.0
1460,0.15,0.65,0.2,1.0
1461,0.15,0.66,0.19,1.0
1462,0.15,0.67,0.18,0.679178699175393
1463,0.15,0.68,0.17,0.679178699175393
1464,0.15,0.69,0.16,0.43782349911420193
1465,0.15,0.7,0.15,0.679178699175393
1466,0.15,0.71,0.14,0.679178699175393
1467,0.15,0.72,0.13,0.679178699175393
1468,0.15,0.73,0.12,0.679178699175393
1469,0.15,0.74,0.11,0.679178699175393
1470,0.15,0.75,0.1,0.7772998611746911
1471,0.15,0.76,0.09,0.7772998611746911
1472,0.15,0.77,0.08,0.7772998611746911
1473,0.15,0.78,0.07,0.7772998611746911
1474,0.15,0.79,0.06,0.7772998611746911
1475,0.15,0.8,0.05,0.7772998611746911
1476,0.15,0.81,0.04,0.7772998611746911
1477,0.15,0.82,0.03,0.7772998611746911
1478,0.15,0.83,0.02,0.7772998611746911
1479,0.15,0.84,0.01,0.7772998611746911
1480,0.16,0.0,0.84,0.7772998611746911
1481,0.16,0.01,0.83,0.7772998611746911
1482,0.16,0.02,0.82,0.7772998611746911
1483,0.16,0.03,0.81,0.7772998611746911
1484,0.16,0.04,0.8,0.7772998611746911
1485,0.16,0.05,0.79,0.7772998611746911
1486,0.16,0.06,0.78,0.7772998611746911
1487,0.16,0.07,0.77,0.7772998611746911
1488,0.16,0.08,0.76,0.7772998611746911
1489,0.16,0.09,0.75,0.7772998611746911
1490,0.16,0.1,0.74,0.679178699175393
1491,0.16,0.11,0.73,0.43782349911420193
1492,0.16,0.12,0.72,0.22270013882530884
1493,0.16,0.13,0.71,0.679178699175393
1494,0.16,0.14,0.7,0.679178699175393
1495,0.16,0.15,0.69,0.679178699175393
1496,0.16,0.16,0.68,0.679178699175393
1497,0.16,0.17,0.67,1.0
1498,0.16,0.18,0.66,1.0
1499,0.16,0.19,0.65,1.0
1500,0.16,0.2,0.64,1.0
1501,0.16,0.21,0.63,1.0
1502,0.16,0.22,0.62,1.0
1503,0.16,0.23,0.61,1.0
1504,0.16,0.24,0.6,1.0
1505,0.16,0.25,0.59,1.0
1506,0.16,0.26,0.58,1.0
1507,0.16,0.27,0.57,1.0
1508,0.16,0.28,0.56,1.0
1509,0.16,0.29,0.55,1.0
1510,0.16,0.3,0.54,1.0
1511,0.16,0.31,0.53,1.0
1512,0.16,0.32,0.52,1.0
1513,0.16,0.33,0.51,1.0
1514,0.16,0.34,0.5,1.0
1515,0.16,0.35,0.49,1.0
1516,0.16,0.36,0.48,1.0
1517,0.16,0.37,0.47,1.0
1518,0.16,0.38,0.46,1.0
1519,0.16,0.39,0.45,1.0
1520,0.16,0.4,0.44,1.0
1521,0.16,0.41,0.43,1.0
1522,0.16,0.42,0.42,1.0
1523,0.16,0.43,0.41,1.0
1524,0.16,0.44,0.4,1.0
1525,0.16,0.45,0.39,0.7772998611746911
1526,0.16,0.46,0.38,0.7772998611746911
1527,0.16,0.47,0.37,0.7772998611746911
1528,0.16,0.48,0.36,0.429178699175393
1529,0.16,0.49,0.35,0.7772998611746911
1530,0.16,0.5,0.34,0.7772998611746911
1531,0.16,0.51,0.33,0.7772998611746911
1532,0.16,0.52,0.32,0.7772998611746911
1533,0.16,0.53,0.31,0.7772998611746911
1534,0.16,0.54,0.3,0.7772998611746911
1535,0.16,0.55,0.29,0.7772998611746911
1536,0.16,0.56,0.28,0.7772998611746911
1537,0.16,0.57,0.27,0.7772998611746911
1538,0.16,0.58,0.26,1.0
1539,0.16,0.59,0.25,1.0
1540,0.16,0.6,0.24,1.0
1541,0.16,0.61,0.23,1.0
1542,0.16,0.62,0.22,1.0
1543,0.16,0.63,0.21,1.0
1544,0.16,0.64,0.2,1.0
1545,0.16,0.65,0.19,1.0
1546,0.16,0.66,0.18,0.679178699175393
1547,0.16,0.67,0.17,0.679178699175393
1548,0.16,0.68,0.16,0.43782349911420193
1549,0.16,0.69,0.15,0.679178699175393
1550,0.16,0.7,0.14,0.679178699175393
1551,0.16,0.71,0.13,0.679178699175393
1552,0.16,0.72,0.12,0.7772998611746911
1553,0.16,0.73,0.11,0.7772998611746911
1554,0.16,0.74,0.1,0.7772998611746911
1555,0.16,0.75,0.09,0.7772998611746911
1556,0.16,0.76,0.08,0.7772998611746911
1557,0.16,0.77,0.07,0.7772998611746911
1558,0.16,0.78,0.06,0.7772998611746911
1559,0.16,0.79,0.05,0.7772998611746911
1560,0.16,0.8,0.04,0.7772998611746911
1561,0.16,0.81,0.03,0.7772998611746911
1562,0.16,0.82,0.02,0.7772998611746911
1563,0.16,0.83,0.01,0.5621765008857981
1564,0.17,0.0,0.83,0.7772998611746911
1565,0.17,0.01,0.82,0.7772998611746911
1566,0.17,0.02,0.81,0.7772998611746911
1567,0.17,0.03,0.8,0.7772998611746911
1568,0.17,0.04,0.79,0.7772998611746911
1569,0.17,0.05,0.78,0.7772998611746911
1570,0.17,0.06,0.77,0.7772998611746911
1571,0.17,0.07,0.76,0.7772998611746911
1572,0.17,0.08,0.75,0.5621765008857981
1573,0.17,0.09,0.74,0.22270013882530884
1574,0.17,0.1,0.73,0.22270013882530884
1575,0.17,0.11,0.72,0.679178699175393
1576,0.17,0.12,0.71,0.679178699175393
1577,0.17,0.13,0.7,0.679178699175393
1578,0.17,0.14,0.69,0.679178699175393
1579,0.17,0.15,0.68,1.0
1580,0.17,0.16,0.67,1.0
1581,0.17,0.17,0.66,1.0
1582,0.17,0.18,0.65,1.0
1583,0.17,0.19,0.64,1.0
1584,0.17,0.2,0.63,1.0
1585,0.17,0.21,0.62,1.0
1586,0.17,0.22,0.61,1.0
1587,0.17,0.23,0.6,1.0
1588,0.17,0.24,0.59,1.0
1589,0.17,0.25,0.58,1.0
1590,0.17,0.26,0.57,1.0
1591,0.17,0.27,0.56,1.0
1592,0.17,0.28,0.55,1.0
1593,0.17,0.29,0.54,1.0
1594,0.17,0.3,0.53,1.0
1595,0.17,0.31,0.52,1.0
1596,0.17,0.32,0.51,1.0
1597,0.17,0.33,0.5,1.0
1598,0.17,0.34,0.49,1.0
1599,0.17,0.35,0.48,1.0
1600,0.17,0.36,0.47,1.0
1601,0.17,0.37,0.46,1.0
1602,0.17,0.38,0.45,1.0
1603,0.17,0.39,0.44,1.0
1604,0.17,0.4,0.43,1.0
1605,0.17,0.41,0.42,1.0
1606,0.17,0.42,0.41,1.0
1607,0.17,0.43,0.4,1.0
1608,0.17,0.44,0.39,1.0
1609,0.17,0.45,0.38,0.7772998611746911
1610,0.17,0.46,0.37,0.7772998611746911
1611,0.17,0.47,0.36,0.7772998611746911
1612,0.17,0.48,0.35,0.429178699175393
1613,0.17,0.49,0.34,0.7772998611746911
1614,0.17,0.5,0.33,0.7772998611746911
1615,0.17,0.51,0.32,0.7772998611746911
1616,0.17,0.52,0.31,0.7772998611746911
1617,0.17,0.53,0.3,0.7772998611746911
1618,0.17,0.54,0.29,0.7772998611746911
1619,0.17,0.55,0.28,0.7772998611746911
1620,0.17,0.56,0.27,0.7772998611746911
1621,0.17,0.57,0.26,0.5621765008857981
1622,0.17,0.58,0.25,1.0
1623,0.17,0.59,0.24,1.0
1624,0.17,0.6,0.23,1.0
1625,0.17,0.61,0.22,1.0
1626,0.17,0.62,0.21,1.0
1627,0.17,0.63,0.2,1.0
1628,0.17,0.64,0.19,1.0
1629,0.17,0.65,0.18,0.679178699175393
1630,0.17,0.66,0.17,0.679178699175393
1631,0.17,0.67,0.16,0.43782349911420193
1632,0.17,0.68,0.15,0.679178699175393
1633,0.17,0.69,0.14,0.679178699175393
1634,0.17,0.7,0.13,0.679178699175393
1635,0.17,0.71,0.12,0.7772998611746911
1636,0.17,0.72,0.11,0.7772998611746911
1637,0.17,0.73,0.1,0.7772998611746911
1638,0.17,0.74,0.09,0.7772998611746911
1639,0.17,0.75,0.08,0.7772998611746911
1640,0.17,0.76,0.07,0.7772998611746911
1641,0.17,0.77,0.06,0.7772998611746911
1642,0.17,0.78,0.05,0.7772998611746911
1643,0.17,0.79,0.04,0.7772998611746911
1644,0.17,0.8,0.03,0.7772998611746911
1645,0.17,0.81,0.02,0.5621765008857981
1646,0.17,0.82,0.01,0.5621765008857981
1647,0.18,0.0,0.82,0.7772998611746911
1648,0.18,0.01,0.81,0.7772998611746911
1649,0.18,0.02,0.8,0.7772998611746911
1650,0.18,0.03,0.79,0.7772998611746911
1651,0.18,0.04,0.78,0.7772998611746911
1652,0.18,0.05,0.77,0.5621765008857981
1653,0.18,0.06,0.76,0.320821300824607
1654,0.18,0.07,0.75,0.14804719803168948
1655,0.18,0.08,0.74,0.09534946489910949
1656,0.18,0.09,0.73,0.43782349911420193
1657,0.18,0.1,0.72,0.679178699175393
1658,0.18,0.11,0.71,0.679178699175393
1659,0.18,0.12,0.7,1.0
1660,0.18,0.13,0.69,1.0
1661,0.18,0.14,0.68,1.0
1662,0.18,0.15,0.67,1.0
1663,0.18,0.16,0.66,1.0
1664,0.18,0.17,0.65,1.0
1665,0.18,0.18,0.64,1.0
1666,0.18,0.19,0.63,1.0
1667,0.18,0.2,0.62,1.0
1668,0.18,0.21,0.61,1.0
1669,0.18,0.22,0.6,1.0
1670,0.18,0.23,0.59,1.0
1671,0.18,0.24,0.58,1.0
1672,0.18,0.25,0.57,1.0
1673,0.18,0.26,0.56,1.0
1674,0.18,0.27,0.55,1.0
1675,0.18,0.28,0.54,1.0
1676,0.18,0.29,0.53,1.0
1677,0.18,0.3,0.52,1.0
1678,0.18,0.31,0.51,1.0
1679,0.18,0.32,0.5,1.0
1680,0.18,0.33,0.49,1.0
1681,0.18,0.34,0.48,1.0
1682,0.18,0.35,0.47,1.0
1683,0.18,0.36,0.46,1.0
1684,0.18,0.37,0.45,1.0
1685,0.18,0.38,0.44,1.0
1686,0.18,0.39,0.43,1.0
1687,0.18,0.4,0.42,1.0
1688,0.18,0.41,0.41,1.0
1689,0.18,0.42,0.4,1.0
1690,0.18,0.43,0.39,1.0
1691,0.18,0.44,0.38,0.7772998611746911
1692,0.18,0.45,0.37,0.7772998611746911
1693,0.18,0.46,0.36,0.7772998611746911
1694,0.18,0.47,0.35,0.7772998611746911
1695,0.18,0.48,0.34,0.7772998611746911
1696,0.18,0.49,0.33,0.7772998611746911
1697,0.18,0.5,0.32,0.7772998611746911
1698,0.18,0.51,0.31,0.7772998611746911
1699,0.18,0.52,0.3,0.7772998611746911
1700,0.18,0.53,0.29,0.7772998611746911
1701,0.18,0.54,0.28,0.7772998611746911
1702,0.18,0.55,0.27,0.7772998611746911
1703,0.18,0.56,0.26,0.7772998611746911
1704,0.18,0.57,0.25,1.0
1705,0.18,0.58,0.24,1.0
1706,0.18,0.59,0.23,1.0
1707,0.18,0.6,0.22,1.0
1708,0.18,0.61,0.21,1.0
1709,0.18,0.62,0.2,1.0
1710,0.18,0.63,0.19,1.0
1711,0.18,0.64,0.18,0.679178699175393
1712,0.18,0.65,0.17,0.679178699175393
1713,0.18,0.66,0.16,0.43782349911420193
1714,0.18,0.67,0.15,0.679178699175393
1715,0.18,0.68,0.14,0.679178699175393
1716,0.18,0.69,0.13,0.5621765008857981
1717,0.18,0.7,0.12,0.7772998611746911
1718,0.18,0.71,0.11,0.7772998611746911
1719,0.18,0.72,0.1,0.7772998611746911
1720,0.18,0.73,0.09,0.7772998611746911
1721,0.18,0.74,0.08,0.7772998611746911
1722,0.18,0.75,0.07,0.7772998611746911
1723,0.18,0.76,0.06,0.7772998611746911
1724,0.18,0.77,0.05,0.7772998611746911
1725,0.18,0.78,0.04,0.7772998611746911
1726,0.18,0.79,0.03,0.7772998611746911
1727,0.18,0.8,0.02,0.5621765008857981
1728,0.18,0.81,0.01,0.679178699175393
1729,0.19,0.0,0.81,0.7772998611746911
1730,0.19,0.01,0.8,0.7772998611746911
1731,0.19,0.02,0.79,0.7772998611746911
1732,0.19,0.03,0.78,0.5621765008857981
1733,0.19,0.04,0.77,0.320821300824607
1734,0.19,0.05,0.76,0.14804719803168948
1735,0.19,0.06,0.75,0.14804719803168948
1736,0.19,0.07,0.74,0.320821300824607
1737,0.19,0.08,0.73,0.679178699175393
1738,0.19,0.09,0.72,0.679178699175393
1739,0.19,0.1,0.71,1.0
1740,0.19,0.11,0.7,1.0
1741,0.19,0.12,0.69,1.0
1742,0.19,0.13,0.68,1.0
1743,0.19,0.14,0.67,1.0
1744,0.19,0.15,0.66,1.0
1745,0.19,0.16,0.65,1.0
1746,0.19,0.17,0.64,1.0
1747,0.19,0.18,0.63,1.0
1748,0.19,0.19,0.62,1.0
1749,0.19,0.2,0.61,1.0
1750,0.19,0.21,0.6,1.0
1751,0.19,0.22,0.59,1.0
1752,0.19,0.23,0.58,1.0
1753,0.19,0.24,0.57,1.0
1754,0.19,0.25,0.56,1.0
1755,0.19,0.26,0.55,1.0
1756,0.19,0.27,0.54,1.0
1757,0.19,0.28,0.53,1.0
1758,0.19,0.29,0.52,1.0
1759,0.19,0.3,0.51,1.0
1760,0.19,0.31,0.5,1.0
1761,0.19,0.32,0.49,1.0
1762,0.19,0.33,0.48,1.0
1763,0.19,0.34,0.47,1.0
1764,0.19,0.35,0.46,1.0
1765,0.19,0.36,0.45,1.0
1766,0.19,0.37,0.44,1.0
1767,0.19,0.38,0.43,1.0
1768,0.19,0.39,0.42,1.0
1769,0.19,0.4,0.41,1.0
1770,0.19,0.41,0.4,1.0
1771,0.19,0.42,0.39,1.0
1772,0.19,0.43,0.38,0.7772998611746911
1773,0.19,0.44,0.37,0.7772998611746911
1774,0.19,0.45,0.36,0.7772998611746911
1775,0.19,0.46,0.35,0.7772998611746911
1776,0.19,0.47,0.34,0.7772998611746911
1777,0.19,0.48,0.33,0.7772998611746911
1778,0.19,0.49,0.32,0.7772998611746911
1779,0.19,0.5,0.31,0.7772998611746911
1780,0.19,0.51,0.3,0.7772998611746911
1781,0.19,0.52,0.29,0.7772998611746911
1782,0.19,0.53,0.28,0.7772998611746911
1783,0.19,0.54,0.27,0.7772998611746911
1784,0.19,0.55,0.26,0.7772998611746911
1785,0.19,0.56,0.25,0.7772998611746911
1786,0.19,0.57,0.24,1.0
1787,0.19,0.58,0.23,1.0
1788,0.19,0.59,0.22,1.0
1789,0.19,0.6,0.21,1.0
1790,0.19,0.61,0.2,1.0
1791,0.19,0.62,0.19,1.0
1792,0.19,0.63,0.18,0.679178699175393
1793,0.19,0.64,0.17,0.43782349911420193
1794,0.19,0.65,0.16,0.43782349911420193
1795,0.19,0.66,0.15,0.679178699175393
1796,0.19,0.67,0.14,0.679178699175393
1797,0.19,0.68,0.13,0.5621765008857981
1798,0.19,0.69,0.12,0.7772998611746911
1799,0.19,0.7,0.11,0.7772998611746911
1800,0.19,0.71,0.1,0.7772998611746911
1801,0.19,0.72,0.09,0.7772998611746911
1802,0.19,0.73,0.08,0.7772998611746911
1803,0.19,0.74,0.07,0.7772998611746911
1804,0.19,0.75,0.06,0.7772998611746911
1805,0.19,0.76,0.05,0.7772998611746911
1806,0.19,0.77,0.04,0.7772998611746911
1807,0.19,0.78,0.03,0.5621765008857981
1808,0.19,0.79,0.02,0.679178699175393
1809,0.19,0.8,0.01,0.679178699175393
1810,0.2,0.0,0.8,0.5621765008857981
1811,0.2,0.01,0.79,0.5621765008857981
1812,0.2,0.02,0.78,0.320821300824607
1813,0.2,0.03,0.77,0.14804719803168948
1814,0.2,0.04,0.76,0.14804719803168948
1815,0.2,0.05,0.75,0.320821300824607
1816,0.2,0.06,0.74,0.5621765008857981
1817,0.2,0.07,0.73,0.679178699175393
1818,0.2,0.08,0.72,1.0
1819,0.2,0.09,0.71,1.0
1820,0.2,0.1,0.7,1.0
1821,0.2,0.11,0.69,1.0
1822,0.2,0.12,0.68,1.0
1823,0.2,0.13,0.67,1.0
1824,0.2,0.14,0.66,1.0
1825,0.2,0.15,0.65,1.0
1826,0.2,0.16,0.64,1.0
1827,0.2,0.17,0.63,1.0
1828,0.2,0.18,0.62,1.0
1829,0.2,0.19,0.61,1.0
1830,0.2,0.2,0.6,1.0
1831,0.2,0.21,0.59,1.0
1832,0.2,0.22,0.58,1.0
1833,0.2,0.23,0.57,1.0
1834,0.2,0.24,0.56,1.0
1835,0.2,0.25,0.55,1.0
1836,0.2,0.26,0.54,1.0
1837,0.2,0.27,0.53,1.0
1838,0.2,0.28,0.52,1.0
1839,0.2,0.29,0.51,1.0
1840,0.2,0.3,0.5,1.0
1841,0.2,0.31,0.49,1.0
1842,0.2,0.32,0.48,1.0
1843,0.2,0.33,0.47,1.0
1844,0.2,0.34,0.46,1.0
1845,0.2,0.35,0.45,1.0
1846,0.2,0.36,0.44,1.0
1847,0.2,0.37,0.43,1.0
1848,0.2,0.38,0.42,1.0
1849,0.2,0.39,0.41,1.0
1850,0.2,0.4,0.4,1.0
1851,0.2,0.41,0.39,1.0
1852,0.2,0.42,0.38,0.7772998611746911
1853,0.2,0.43,0.37,0.7772998611746911
1854,0.2,0.44,0.36,0.7772998611746911
1855,0.2,0.45,0.35,0.7772998611746911
1856,0.2,0.46,0.34,0.7772998611746911
1857,0.2,0.47,0.33,0.7772998611746911
1858,0.2,0.48,0.32,0.7772998611746911
1859,0.2,0.49,0.31,0.7772998611746911
1860,0.2,0.5,0.3,0.7772998611746911
1861,0.2,0.51,0.29,0.7772998611746911
1862,0.2,0.52,0.28,0.7772998611746911
1863,0.2,0.53,0.27,0.7772998611746911
1864,0.2,0.54,0.26,0.7772998611746911
1865,0.2,0.55,0.25,0.7772998611746911
1866,0.2,0.56,0.24,0.7772998611746911
1867,0.2,0.57,0.23,1.0
1868,0.2,0.58,0.22,1.0
1869,0.2,0.59,0.21,1.0
1870,0.2,0.6,0.2,1.0
1871,0.2,0.61,0.19,1.0
1872,0.2,0.62,0.18,0.679178699175393
1873,0.2,0.63,0.17,0.43782349911420193
1874,0.2,0.64,0.16,0.43782349911420193
1875,0.2,0.65,0.15,0.679178699175393
1876,0.2,0.66,0.14,0.5621765008857981
1877,0.2,0.67,0.13,0.7772998611746911
1878,0.2,0.68,0.12,0.7772998611746911
1879,0.2,0.69,0.11,0.7772998611746911
1880,0.2,0.7,0.1,0.7772998611746911
1881,0.2,0.71,0.09,0.7772998611746911
1882,0.2,0.72,0.08,0.7772998611746911
1883,0.2,0.73,0.07,0.7772998611746911
1884,0.2,0.74,0.06,0.7772998611746911
1885,0.2,0.75,0.05,0.7772998611746911
1886,0.2,0.76,0.04,0.5621765008857981
1887,0.2,0.77,0.03,0.5621765008857981
1888,0.2,0.78,0.02,0.679178699175393
1889,0.2,0.79,0.01,0.679178699175393
1890,0.21,0.0,0.79,0.320821300824607
1891,0.21,0.01,0.78,0.14804719803168948
1892,0.21,0.02,0.77,0.14804719803168948
1893,0.21,0.03,0.76,0.320821300824607
1894,0.21,0.04,0.75,0.320821300824607
1895,0.21,0.05,0.74,0.5621765008857981
1896,0.21,0.06,0.73,0.7772998611746911
1897,0.21,0.07,0.72,1.0
1898,0.21,0.08,0.71,1.0
1899,0.21,0.09,0.7,1.0
1900,0.21,0.1,0.69,1.0
1901,0.21,0.11,0.68,1.0
1902,0.21,0.12,0.67,1.0
1903,0.21,0.13,0.66,1.0
1904,0.21,0.14,0.65,1.0
1905,0.21,0.15,0.64,1.0
1906,0.21,0.16,0.63,1.0
1907,0.21,0.17,0.62,1.0
1908,0.21,0.18,0.61,1.0
1909,0.21,0.19,0.6,1.0
1910,0.21,0.2,0.59,1.0
1911,0.21,0.21,0.58,1.0
1912,0.21,0.22,0.57,1.0
1913,0.21,0.23,0.56,1.0
1914,0.21,0.24,0.55,1.0
1915,0.21,0.25,0.54,1.0
1916,0.21,0.26,0.53,1.0
1917,0.21,0.27,0.52,1.0
1918,0.21,0.28,0.51,1.0
1919,0.21,0.29,0.5,1.0
1920,0.21,0.3,0.49,1.0
1921,0.21,0.31,0.48,1.0
1922,0.21,0.32,0.47,1.0
1923,0.21,0.33,0.46,1.0
1924,0.21,0.34,0.45,1.0
1925,0.21,0.35,0.44,1.0
1926,0.21,0.36,0.43,1.0
1927,0.21,0.37,0.42,1.0
1928,0.21,0.38,0.41,1.0
1929,0.21,0.39,0.4,1.0
1930,0.21,0.4,0.39,1.0
1931,0.21,0.41,0.38,0.7772998611746911
1932,0.21,0.42,0.37,0.7772998611746911
1933,0.21,0.43,0.36,0.7772998611746911
1934,0.21,0.44,0.35,0.7772998611746911
1935,0.21,0.45,0.34,0.7772998611746911
1936,0.21,0.46,0.33,0.7772998611746911
1937,0.21,0.47,0.32,0.7772998611746911
1938,0.21,0.48,0.31,0.7772998611746911
1939,0.21,0.49,0.3,0.7772998611746911
1940,0.21,0.5,0.29,0.7772998611746911
1941,0.21,0.51,0.28,0.7772998611746911
1942,0.21,0.52,0.27,0.7772998611746911
1943,0.21,0.53,0.26,0.7772998611746911
1944,0.21,0.54,0.25,0.7772998611746911
1945,0.21,0.55,0.24,0.7772998611746911
1946,0.21,0.56,0.23,1.0
1947,0.21,0.57,0.22,1.0
1948,0.21,0.58,0.21,1.0
1949,0.21,0.59,0.2,1.0
1950,0.21,0.6,0.19,1.0
1951,0.21,0.61,0.18,1.0
1952,0.21,0.62,0.17,0.43782349911420193
1953,0.21,0.63,0.16,0.43782349911420193
1954,0.21,0.64,0.15,0.679178699175393
1955,0.21,0.65,0.14,0.5621765008857981
1956,0.21,0.66,0.13,0.7772998611746911
1957,0.21,0.67,0.12,0.7772998611746911
